recipe_id,display_name,building_id,building_display,buildable,category,required_research,catalysts,maintenance_cost,labour_unskilled,labour_skilled,labour_h_skilled,labour_source,energy_req,input_1,qty_1,input_1_price,input_2,qty_2,input_2_price,input_3,qty_3,input_3_price,input_4,qty_4,input_4_price,input_5,qty_5,input_5_price,input_6,qty_6,input_6_price,output_1,output_qty_1,output_1_price,output_2,output_qty_2,output_2_price,output_3,output_qty_3,output_3_price,output_4,output_qty_4,output_4_price,output_5,output_qty_5,output_5_price,revenue,input_bill,energy_cost,maintenance,labour_cost,net_standalone,rate_unskilled,rate_skilled,rate_h_skilled,grid_buy_price
r_167,plastics Food Packaging,consumer_goods_factory,,FALSE,,consumer,,,500,154,55,recipe,20,food,5,0,plastics,2,5.676,,,,,,,,,,,,,food_products,5,0,,,,,,,,,,,,,0.0000,11.3520,2.4000,,4.5965,,0.00304,0.00912,0.0304,0.12
r_168,Fabric Crops Farming,farm,Farm,TRUE,,,,1,966,147,50,recipe,10,pure_water,2,0.4884,,,,,,,,,,,,,,,,fabric_crops,4,0,biomass,1,0.9999,,,,,,,,,,0.9999,0.9768,1.2000,1.0000,5.7973,-7.9742,0.00304,0.00912,0.0304,0.12
r_169,Oil Crops Farming,farm,Farm,TRUE,,,,1,966,147,50,recipe,10,pure_water,2,0.4884,,,,,,,,,,,,,,,,oil_crops,4,0,biomass,1,0.9999,,,,,,,,,,0.9999,0.9768,1.2000,1.0000,5.7973,-7.9742,0.00304,0.00912,0.0304,0.12
r_170,Intensive Fabric Crops Farming,farm,Farm,TRUE,,,,1,966,147,50,recipe,10,fertilisers,2,13.3804,pure_water,4,0.4884,,,,,,,,,,,,,fabric_crops,6,0,biomass,2,0.9999,,,,,,,,,,1.9998,28.7144,1.2000,1.0000,5.7973,-34.7119,0.00304,0.00912,0.0304,0.12
r_171,Intensive Oil Crops Farming,farm,Farm,TRUE,,,,1,966,147,50,recipe,10,fertilisers,2,13.3804,pure_water,4,0.4884,,,,,,,,,,,,,oil_crops,6,0,biomass,2,0.9999,,,,,,,,,,1.9998,28.7144,1.2000,1.0000,5.7973,-34.7119,0.00304,0.00912,0.0304,0.12
r_172,Pharmaceutical Precuror Production,bio_chem_plant,,FALSE,,,,,500,100,50,recipe,20,methanol,2,0,,,,,,,,,,,,,,,,api,2,0,,,,,,,,,,,,,0.0000,0.0000,2.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_173,Specialty Microbe Production,bio_chem_plant,,FALSE,,,,,500,100,50,recipe,20,biomass,2,0.9999,ethanol,1,0,,,,,,,,,,,,,spec_microbes,2,0,,,,,,,,,,,,,0.0000,1.9998,2.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_174,Methanol Production,petro_refinery,Petrochemical Refinery,TRUE,,,,1,756,287,50,recipe,70,methane,2,0,hydrogen,1,3.63,oxygen,1,0.275,,,,,,,,,,methanol,3,0,,,,,,,,,,,,,0.0000,3.9050,8.4000,1.0000,6.4357,-19.7407,0.00304,0.00912,0.0304,0.12
r_175,PVC Polymerisation,poly_plant,Polymerisation Refinery,TRUE,Chemistry,,,1,736,438,88,recipe,70,ethylene,13,4.2262,chlorine,13,0.792,,,,,,,,,,,,,pvc,16,6.2458,,,,,,,,,,,,,99.9328,65.2366,8.4000,1.0000,8.9072,16.3890,0.00304,0.00912,0.0304,0.12
r_177,Shale Oil Fracking,fracking_oil_well,Hydraulic Fracking Oil Wells,TRUE,Oil Extraction,Shale Oil Fracturing,,2,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,29,1.1726,,,,,,,,,,,,,34.0054,0.0000,3.6000,2.0000,9.1808,19.2246,0.00304,0.00912,0.0304,0.12
r_178,Offshore Oil Extraction,offshore_oil_platform,Offshore Oil Platform,TRUE,Oil Extraction,Offshore Drilling Platforms,,2,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,45,1.1726,,,,,,,,,,,,,52.7670,0.0000,3.6000,2.0000,9.1808,37.9862,0.00304,0.00912,0.0304,0.12
r_179,Sulphur Mining,mine,Mine,TRUE,Mineral Mining,,,2,1806,273,50,recipe,30,,,,,,,,,,,,,,,,,,,sulphur,24,1.0582,,,,,,,,,,,,,25.3968,0.0000,3.6000,2.0000,9.5000,10.2968,0.00304,0.00912,0.0304,0.12
r_180,Oil Refining,petro_refinery,Petrochemical Refinery,TRUE,Refining,,,1,882,335,50,recipe,70,crude_oil,20,1.1726,,,,,,,,,,,,,,,,processed_oil,18,2.9205,,,,,,,,,,,,,52.5690,23.4520,8.4000,1.0000,7.2565,12.4605,0.00304,0.00912,0.0304,0.12
r_181,Oil Power Production,power_plant,Power plant,TRUE,Power,,,2,500,126,66,recipe,0,processed_oil,6,2.9205,,,,,,,,,,,,,,,,power,525,0.11,,,,,,,,,,,,,57.7500,17.5230,0.0000,2.0000,4.6755,33.5515,0.00304,0.00912,0.0304,0.12
r_203,Hairpin Stator Motors,assembly_plant,Assembly Plant,TRUE,Industrial Equipment,Hairpin Stator Winding,,13,2091,3679,2833,recipe,20,steel,8,2.0185,copper_wiring,12,4.213,refined_ree,3,12.8238,,,,,,,,,,motor,28,10.3356,,,,,,,,,,,,,289.3968,105.1754,2.4000,13.0000,126.0323,42.7891,0.00304,0.00912,0.0304,0.12
r_204,Heavy Vehicles Assembly,factory,,FALSE,Car And Large Vehicles,,,,14732,9157,2637,recipe,20,car_body,14,12.4344,large_engine,11,46.5641,lithium_battery,7,27.5,fuels,22,2.6037,,,,,,,heavy_vehicle,5,250.8,,,,,,,,,,,,,1254.0000,936.0681,2.4000,,208.4619,,0.00304,0.00912,0.0304,0.12
r_205,Heavy Vehicles Automated Manufacturing,assembly_plant,Assembly Plant,TRUE,Car And Large Vehicles,Heavy Vehicle Assembly,,13,2657,4953,3825,recipe,20,car_body,14,12.4344,large_engine,11,46.5641,lithium_battery,7,27.5,fuels,22,2.6037,,,,,,,heavy_vehicle,5,250.8,,,,,,,,,,,,,1254.0000,936.0681,2.4000,13.0000,169.5286,133.0033,0.00304,0.00912,0.0304,0.12
r_206,Electric Heavy Vehicles Manufacturing,assembly_plant,Assembly Plant,TRUE,Car And Large Vehicles,Electric Drivetrain Integration,,13,1911,4334,3814,recipe,20,car_body,14,12.4344,large_engine,11,46.5641,lithium_battery,9,27.5,,,,,,,,,,heavy_vehicle,5,250.8,,,,,,,,,,,,,1254.0000,933.7867,2.4000,13.0000,161.2811,143.5322,0.00304,0.00912,0.0304,0.12
r_207,Heavy Electric Motor,assembly_plant,Assembly Plant,TRUE,Vehicle Components,Motor Winding Automation,,13,5863,5213,1755,recipe,20,steel,16,2.0185,aluminium,12,6.2601,motor,16,10.3356,electrical_components,8,12.4146,,,,,,,large_engine,13,46.5641,,,,,,,,,,,,,605.3333,372.1036,2.4000,13.0000,118.7181,99.1116,0.00304,0.00912,0.0304,0.12
r_208,Sustainable Biomass Production,farm,Farm,TRUE,Farming,Energy Crop Cultivation,,1,966,147,50,recipe,10,fertilisers,1,13.3804,,,,,,,,,,,,,,,,biomass,15,0.9999,waste_water,5,0.11,,,,,,,,,,15.5485,13.3804,1.2000,1.0000,5.7973,-5.8292,0.00304,0.00912,0.0304,0.12
r_209,Strip Farming - Biomass,farm,Farm,TRUE,Farming,,,1,966,147,50,recipe,10,fertilisers,4,13.3804,pure_water,2,0.4884,,,,,,,,,,,,,biomass,24,0.9999,waste_water,15,0.11,,,,,,,,,,25.6476,54.4984,1.2000,1.0000,5.7973,-36.8481,0.00304,0.00912,0.0304,0.12
r_211,Agri Solar Farming - Biomass,farm,Farm,TRUE,Farming,,,1,966,147,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,10,0.9999,waste_water,5,0.11,,,,,,,,,,10.5490,0.0000,1.2000,1.0000,5.7973,2.5517,0.00304,0.00912,0.0304,0.12
r_212,Livestock Farming - Biomass,farm,Farm,TRUE,Farming,,,1,966,147,50,recipe,10,pure_water,3,0.4884,,,,,,,,,,,,,,,,biomass,12,0.9999,waste_water,10,0.11,,,,,,,,,,13.0988,1.4652,1.2000,1.0000,5.7973,3.6363,0.00304,0.00912,0.0304,0.12
r_213,Aggressive Logging - Biomass,forest,,FALSE,Forestry,,,,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,30,0.9999,,,,,,,,,,,,,29.9970,0.0000,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_214,Sustainable Forestry - Biomass,forest,,FALSE,Forestry,Sustainable Forestry,,,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,55,0.9999,,,,,,,,,,,,,54.9945,0.0000,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_215,Gentle Pruning - Biomass,forest,,FALSE,Forestry,,,,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,30,0.9999,,,,,,,,,,,,,29.9970,0.0000,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_216,National Park Tourism - Biomass,forest,,FALSE,Forestry,,,,2898,448,50,recipe,10,plastics,1,5.676,,,,,,,,,,,,,,,,biomass,3,0.9999,money,20,0,municipal_waste,1,0,,,,,,,2.9997,5.6760,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_217,Biomass Carbonisation,furnace,Furnace,TRUE,Carbon,,,1,788,296,50,recipe,140,biomass,24,0.9999,,,,,,,,,,,,,,,,carbonised_biomass,18,3.2571,,,,,,,,,,,,,58.6278,23.9976,16.8000,1.0000,6.6150,10.2152,0.00304,0.00912,0.0304,0.12
r_218,Petroleum Coking,petro_refinery,Petrochemical Refinery,TRUE,Carbon,,,1,882,335,50,recipe,140,crude_oil,20,1.1726,,,,,,,,,,,,,,,,pet_coke,18,3.3099,,,,,,,,,,,,,59.5782,23.4520,16.8000,1.0000,7.2565,11.0697,0.00304,0.00912,0.0304,0.12
r_219,Copper Pipe Moulding,furnace,Furnace,TRUE,Copper Products,Alloy Heat Treatment,,1,643,241,50,recipe,70,copper_ingots,14,2.6004,chem_salts,2,1.1,,,,,,,,,,,,,copper_pipe,27,3.3198,,,,,,,,,,,,,89.6346,38.6056,8.4000,1.0000,5.6726,35.9564,0.00304,0.00912,0.0304,0.12
r_220,Copper Pipe Manufacturing,industrial_factory,Industrial Goods Factory,TRUE,Copper Products,Precision Tube Drawing,,7,3870,1451,147,recipe,70,copper_ingots,14,2.6004,industrial_acids,1,3.817,,,,,,,,,,,,,copper_pipe,48,3.3198,,,,,,,,,,,,,159.3504,40.2226,8.4000,7.0000,29.4667,74.2611,0.00304,0.00912,0.0304,0.12
r_221,Deepwater Oil Extraction,offshore_oil_platform,Offshore Oil Platform,TRUE,Oil Extraction,Dynamic-Positioning Drilling,,2,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,45,1.1726,,,,,,,,,,,,,52.7670,0.0000,3.6000,2.0000,9.1808,37.9862,0.00304,0.00912,0.0304,0.12
r_222,Subsea Manifold Extraction,offshore_oil_platform,Offshore Oil Platform,TRUE,Oil Extraction,Subsea Production Systems,,2,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,75,1.1726,,,,,,,,,,,,,87.9450,0.0000,3.6000,2.0000,9.1808,73.1642,0.00304,0.00912,0.0304,0.12
r_223,Floating Offshore Wind Power,offshore_wind_farm,Offshore Wind Farm,TRUE,Power,Floating Offshore Wind Farms,,3,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,power,1120,0.11,,,,,,,,,,,,,123.2000,0.0000,0.0000,3.0000,3.9520,116.2480,0.00304,0.00912,0.0304,0.12
r_224,Hydroelectric Power,hydro_power_plant,Hydroelectric Dam,TRUE,Power,hydro,,3,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,power,370,0.11,,,,,,,,,,,,,40.7000,0.0000,0.0000,3.0000,3.9520,33.7480,0.00304,0.00912,0.0304,0.12
r_225,Battery Storage,battery,Battery Electric Storage,TRUE,Batteries,,lithium_battery;sodium_battery;iron_battery,3,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,3.0000,3.9520,-6.9520,0.00304,0.00912,0.0304,0.12
r_226,Magnetic Separation Electrolysis,electrolyser,Electrolyser,TRUE,Electrochemistry,Molten Salt Alloy Electrolysis,,1,784,294,50,recipe,240,ree_ore,10,2.09,pure_water,4,0.4884,,,,,,,,,,,,,refined_ree,7,12.8238,,,,,,,,,,,,,89.7666,22.8536,28.8000,1.0000,6.5846,30.5284,0.00304,0.00912,0.0304,0.12
r_227,Rudimentary Lithium Refinement,furnace,Furnace,TRUE,Electrochemistry,,,1,616,231,50,recipe,100,lithium_ore,8,3.1218,industrial_acids,3,3.817,,,,,,,,,,,,,lithium_carbonate,9,7.3183,,,,,,,,,,,,,65.8647,36.4254,12.0000,1.0000,5.4994,10.9399,0.00304,0.00912,0.0304,0.12
r_228,Bio Ethylene,chem_plant,Chemical Plant,TRUE,Biofuels,Biomass Cracking,,4,2408,903,91,recipe,100,biomass,10,0.9999,,,,,,,,,,,,,,,,ethylene,28,4.2262,,,,,,,,,,,,,118.3336,9.9990,12.0000,4.0000,18.3221,74.0125,0.00304,0.00912,0.0304,0.12
r_229,CZ Monocrystal Growth,chem_plant,Chemical Plant,TRUE,Chemistry,,,4,2408,903,91,recipe,240,polysilicon,3,26.9533,,,,,,,,,,,,,,,,high_grade_silicon,2,66,,,,,,,,,,,,,132.0000,80.8599,28.8000,4.0000,18.3221,0.0180,0.00304,0.00912,0.0304,0.12
r_230,Monocrystal CPU Fabbing,assembly_plant,Assembly Plant,TRUE,Electronics,,,13,3863,3434,1157,recipe,20,high_grade_silicon,2,66,circuit_board,8,16.2679,refined_ree,3,12.8238,,,,,,,,,,cpu,5,77.8921,,,,,,,,,,,,,389.4605,300.6146,2.4000,13.0000,78.2344,-4.7885,0.00304,0.00912,0.0304,0.12
r_231,Anthracite Graphitisation,eaf,Electric Arc Furnace,TRUE,Carbon,,,2,1162,441,50,recipe,160,coal,45,0.44,,,,,,,,,,,,,,,,graphite,2,9.9781,,,,,,,,,,,,,19.9562,19.8000,19.2000,2.0000,9.0744,-30.1182,0.00304,0.00912,0.0304,0.12
