recipe_id,display_name,building_id,building_display,buildable,category,required_research,catalysts,maintenance_cost,labour_unskilled,labour_skilled,labour_h_skilled,labour_source,energy_req,input_1,qty_1,input_1_price,input_2,qty_2,input_2_price,input_3,qty_3,input_3_price,input_4,qty_4,input_4_price,input_5,qty_5,input_5_price,input_6,qty_6,input_6_price,output_1,output_qty_1,output_1_price,output_2,output_qty_2,output_2_price,output_3,output_qty_3,output_3_price,output_4,output_qty_4,output_4_price,output_5,output_qty_5,output_5_price,revenue,input_bill,energy_cost,maintenance,labour_cost,net_standalone,rate_unskilled,rate_skilled,rate_h_skilled,grid_buy_price
r_168,Fabric Crops Farming,farm,Farm,FALSE,,,,1.5,966,147,50,recipe,10,pure_water,2,0.568,,,,,,,,,,,,,,,,fabric_crops,4,0,biomass,1,2.4998,,,,,,,,,,2.4998,1.1360,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_169,Oil Crops Farming,farm,Farm,FALSE,,,,1.5,966,147,50,recipe,10,pure_water,2,0.568,,,,,,,,,,,,,,,,oil_crops,4,0,biomass,1,2.4998,,,,,,,,,,2.4998,1.1360,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_170,Intensive Fabric Crops Farming,farm,Farm,FALSE,,,,1.5,966,147,50,recipe,10,fertilisers,2,6.0704,pure_water,4,0.568,,,,,,,,,,,,,fabric_crops,6,0,biomass,2,2.4998,,,,,,,,,,4.9996,14.4128,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_171,Intensive Oil Crops Farming,farm,Farm,FALSE,,,,1.5,966,147,50,recipe,10,fertilisers,2,6.0704,pure_water,4,0.568,,,,,,,,,,,,,oil_crops,6,0,biomass,2,2.4998,,,,,,,,,,4.9996,14.4128,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_172,Pharmaceutical Precuror Production,bio_chem_plant,,FALSE,,,,,500,100,50,recipe,20,methanol,2,0,,,,,,,,,,,,,,,,api,2,0,,,,,,,,,,,,,0.0000,0.0000,2.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_173,Specialty Microbe Production,bio_chem_plant,,FALSE,,,,,500,100,50,recipe,20,biomass,2,2.4998,ethanol,1,0,,,,,,,,,,,,,spec_microbes,2,0,,,,,,,,,,,,,0.0000,4.9996,2.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_174,Methanol Production,petro_refinery,Petrochemical Refinery,FALSE,,,,8,756,287,50,recipe,70,methane,2,0,hydrogen,1,3.8691,oxygen,1,0.275,,,,,,,,,,methanol,3,0,,,,,,,,,,,,,0.0000,4.1441,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_175,PVC Polymerisation,poly_plant,Polymerisation Refinery,TRUE,Chemistry,,,8,736,438,88,recipe,70,ethylene,14,5.9397,chlorine,15,1.3964,,,,,,,,,,,,,pvc,18,8.4971,,,,,,,,,,,,,152.9478,104.1018,8.4000,8.0000,8.9072,23.5388,0.00304,0.00912,0.0304,0.12
r_177,Shale Oil Fracking,fracking_oil_well,Hydraulic Fracking Oil Wells,TRUE,Oil Extraction,,,3,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,28,1.5626,,,,,,,,,,,,,43.7528,0.0000,3.6000,3.0000,9.1808,27.9720,0.00304,0.00912,0.0304,0.12
r_178,Offshore Oil Extraction,offshore_oil_platform,Offshore Oil Platform,TRUE,Oil Extraction,,,3,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,45,1.5626,,,,,,,,,,,,,70.3170,0.0000,3.6000,3.0000,9.1808,54.5362,0.00304,0.00912,0.0304,0.12
r_179,Sulphur Mining,mine,Mine,TRUE,Mineral Mining,,,4,1806,273,50,recipe,30,,,,,,,,,,,,,,,,,,,sulphur,24,1.4083,,,,,,,,,,,,,33.7992,0.0000,3.6000,4.0000,9.5000,16.6992,0.00304,0.00912,0.0304,0.12
r_180,Oil Refining,petro_refinery,Petrochemical Refinery,TRUE,Refining,,,8,882,335,50,recipe,70,crude_oil,20,1.5626,,,,,,,,,,,,,,,,processed_oil,18,3.6601,,,,,,,,,,,,,65.8818,31.2520,8.4000,8.0000,7.2565,10.9733,0.00304,0.00912,0.0304,0.12
r_181,Oil Power Production,power_plant,Power plant,TRUE,Power,,,8,500,126,66,recipe,0,processed_oil,6,3.6601,,,,,,,,,,,,,,,,power,525,0.11,,,,,,,,,,,,,57.7500,21.9606,0.0000,8.0000,4.6755,23.1139,0.00304,0.00912,0.0304,0.12
r_203,Hairpin Stator Motors,assembly_plant,Assembly Plant,TRUE,Industrial Equipment,,,19.5,2091,3679,2833,recipe,20,steel,13,2.3679,copper_wiring,12,4.7361,refined_ree,3,15.3914,,,,,,,,,,motor,28,11.3283,,,,,,,,,,,,,317.1924,133.7901,2.4000,19.5000,126.0323,35.4700,0.00304,0.00912,0.0304,0.12
r_204,Heavy Vehicles Assembly,factory,Industrial Goods Factory,TRUE,Car And Large Vehicles,,,10.5,14732,9157,2637,recipe,20,car_body,15,13.4924,large_engine,11,54.4058,lithium_battery,7,50.5901,fuels,21,3.3941,,,,,,,heavy_vehicle,5,292.485,,,,,,,,,,,,,1462.4250,1226.2566,2.4000,10.5000,208.4619,14.8065,0.00304,0.00912,0.0304,0.12
r_205,Heavy Vehicles Automated Manufacturing,assembly_plant,Assembly Plant,TRUE,Car And Large Vehicles,,,19.5,2657,4953,3825,recipe,20,car_body,15,13.4924,large_engine,11,54.4058,lithium_battery,7,50.5901,fuels,21,3.3941,,,,,,,heavy_vehicle,5,292.485,,,,,,,,,,,,,1462.4250,1226.2566,2.4000,19.5000,169.5286,44.7398,0.00304,0.00912,0.0304,0.12
r_206,Electric Heavy Vehicles Manufacturing,assembly_plant,Assembly Plant,TRUE,Car And Large Vehicles,,,19.5,1815,4117,3623,recipe,20,car_body,15,13.4924,large_engine,11,54.4058,lithium_battery,9,50.5901,,,,,,,,,,heavy_vehicle,5,292.485,,,,,,,,,,,,,1462.4250,1256.1607,2.4000,19.5000,153.2038,31.1605,0.00304,0.00912,0.0304,0.12
r_207,Heavy Electric Motor,assembly_plant,Assembly Plant,TRUE,Vehicle Components,,,19.5,5863,5213,1755,recipe,20,steel,16,2.3679,aluminium,10,7.6177,motor,15,11.3283,electrical_components,9,14.4927,,,,,,,large_engine,12,54.4058,,,,,,,,,,,,,652.8696,414.4222,2.4000,19.5000,118.7181,97.8293,0.00304,0.00912,0.0304,0.12
r_208,Sustainable Biomass Production,farm,Farm,TRUE,Farming,,,1.5,966,147,50,recipe,10,fertilisers,7,6.0704,,,,,,,,,,,,,,,,biomass,18,2.4998,waste_water,5,0.11,,,,,,,,,,45.5464,42.4928,1.2000,1.5000,5.7973,-5.4437,0.00304,0.00912,0.0304,0.12
r_209,Strip Farming - Biomass,farm,Farm,TRUE,Farming,,,1.5,966,147,50,recipe,10,fertilisers,7,6.0704,pure_water,14,0.568,,,,,,,,,,,,,biomass,35,2.4998,waste_water,15,0.11,,,,,,,,,,89.1430,50.4448,1.2000,1.5000,5.7973,30.2009,0.00304,0.00912,0.0304,0.12
r_211,Agri Solar Farming - Biomass,farm,Farm,TRUE,Farming,,,1.5,966,147,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,10,2.4998,waste_water,5,0.11,,,,,,,,,,25.5480,0.0000,1.2000,1.5000,5.7973,17.0507,0.00304,0.00912,0.0304,0.12
r_212,Livestock Farming - Biomass,farm,Farm,TRUE,Farming,,,1.5,966,147,50,recipe,10,pure_water,14,0.568,,,,,,,,,,,,,,,,biomass,18,2.4998,waste_water,10,0.11,,,,,,,,,,46.0964,7.9520,1.2000,1.5000,5.7973,29.6471,0.00304,0.00912,0.0304,0.12
r_213,Aggressive Logging - Biomass,forest,New Growth Forest,TRUE,Forestry,,,4.5,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,20,2.4998,,,,,,,,,,,,,49.9960,0.0000,1.2000,4.5000,14.4157,29.8803,0.00304,0.00912,0.0304,0.12
r_214,Sustainable Forestry - Biomass,forest,New Growth Forest,TRUE,Forestry,,,4.5,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,40,2.4998,,,,,,,,,,,,,99.9920,0.0000,1.2000,4.5000,14.4157,79.8763,0.00304,0.00912,0.0304,0.12
r_215,Gentle Pruning - Biomass,forest,New Growth Forest,TRUE,Forestry,,,4.5,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,biomass,20,2.4998,,,,,,,,,,,,,49.9960,0.0000,1.2000,4.5000,14.4157,29.8803,0.00304,0.00912,0.0304,0.12
r_216,National Park Tourism - Biomass,forest,New Growth Forest,FALSE,Forestry,,,4.5,2898,448,50,recipe,10,plastics,1,9.2045,,,,,,,,,,,,,,,,biomass,3,2.4998,money,20,0,municipal_waste,1,0,,,,,,,7.4994,9.2045,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_217,Biomass Carbonisation,furnace,Furnace,TRUE,Carbon,,,3,788,296,50,recipe,140,biomass,25,2.4998,,,,,,,,,,,,,,,,carbonised_biomass,21,5.5868,,,,,,,,,,,,,117.3228,62.4950,16.8000,3.0000,6.6150,28.4128,0.00304,0.00912,0.0304,0.12
r_218,Petroleum Coking,petro_refinery,Petrochemical Refinery,TRUE,Carbon,,,8,882,335,50,recipe,140,crude_oil,20,1.5626,,,,,,,,,,,,,,,,pet_coke,20,4.3782,,,,,,,,,,,,,87.5640,31.2520,16.8000,8.0000,7.2565,24.2555,0.00304,0.00912,0.0304,0.12
r_219,Copper Pipe Moulding,furnace,Furnace,TRUE,Copper Products,,,3,643,241,50,recipe,70,copper_ingots,13,3.1132,chem_salts,2,1.4722,,,,,,,,,,,,,copper_pipe,27,4.0436,,,,,,,,,,,,,109.1772,43.4160,8.4000,3.0000,5.6726,48.6886,0.00304,0.00912,0.0304,0.12
r_220,Copper Pipe Manufacturing,industrial_factory,Industrial Goods Factory,TRUE,Copper Products,,,10.5,3870,1451,147,recipe,70,copper_ingots,13,3.1132,industrial_acids,7,7.5376,,,,,,,,,,,,,copper_pipe,48,4.0436,,,,,,,,,,,,,194.0928,93.2348,8.4000,10.5000,29.4667,52.4913,0.00304,0.00912,0.0304,0.12
r_221,Deepwater Oil Extraction,offshore_oil_platform,Offshore Oil Platform,TRUE,Oil Extraction,,,3,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,45,1.5626,,,,,,,,,,,,,70.3170,0.0000,3.6000,3.0000,9.1808,54.5362,0.00304,0.00912,0.0304,0.12
r_222,Subsea Manifold Extraction,offshore_oil_platform,Offshore Oil Platform,TRUE,Oil Extraction,,,3,1722,266,50,recipe,30,,,,,,,,,,,,,,,,,,,crude_oil,75,1.5626,,,,,,,,,,,,,117.1950,0.0000,3.6000,3.0000,9.1808,101.4142,0.00304,0.00912,0.0304,0.12
r_223,Floating Offshore Wind Power,offshore_wind_farm,Offshore Wind Farm,TRUE,Power,,,4.5,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,power,490,0.11,,,,,,,,,,,,,53.9000,0.0000,0.0000,4.5000,3.9520,45.4480,0.00304,0.00912,0.0304,0.12
r_224,Hydroelectric Power,hydro_power_plant,Hydroelectric Dam,TRUE,Power,,,4.5,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,power,370,0.11,,,,,,,,,,,,,40.7000,0.0000,0.0000,4.5000,3.9520,32.2480,0.00304,0.00912,0.0304,0.12
r_225,Battery Storage,battery,Battery Electric Storage,TRUE,Batteries,,lithium_battery;sodium_battery;iron_battery,4.5,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,4.5000,3.9520,-8.4520,0.00304,0.00912,0.0304,0.12
r_226,Magnetic Separation Electrolysis,electrolyser,Electrolyser,TRUE,Electrochemistry,,,1.5,784,294,50,recipe,240,ree_ore,9,2.8017,pure_water,14,0.568,,,,,,,,,,,,,refined_ree,6,15.3914,,,,,,,,,,,,,92.3484,33.1673,28.8000,1.5000,6.5846,22.2965,0.00304,0.00912,0.0304,0.12
r_227,Rudimentary Lithium Refinement,furnace,Furnace,TRUE,Electrochemistry,,,3,616,231,50,recipe,100,lithium_ore,8,4.1951,industrial_acids,7,7.5376,,,,,,,,,,,,,lithium_carbonate,9,13.4745,,,,,,,,,,,,,121.2705,86.3240,12.0000,3.0000,5.4994,14.4471,0.00304,0.00912,0.0304,0.12
r_228,Bio Ethylene,chem_plant,Chemical Plant,TRUE,Biofuels,,,7,2408,903,91,recipe,100,biomass,35,2.4998,,,,,,,,,,,,,,,,ethylene,28,5.9397,,,,,,,,,,,,,166.3116,87.4930,12.0000,7.0000,18.3221,41.4965,0.00304,0.00912,0.0304,0.12
r_229,CZ Monocrystal Growth,chem_plant,Chemical Plant,TRUE,Chemistry,,,7,2408,903,91,recipe,240,polysilicon,3,26.9533,,,,,,,,,,,,,,,,high_grade_silicon,3,58.1346,,,,,,,,,,,,,174.4038,80.8599,28.8000,7.0000,18.3221,39.4218,0.00304,0.00912,0.0304,0.12
r_230,Monocrystal CPU Fabbing,assembly_plant,Assembly Plant,TRUE,Electronics,,,19.5,3863,3434,1157,recipe,20,high_grade_silicon,3,58.1346,circuit_board,9,21.0104,refined_ree,3,15.3914,,,,,,,,,,cpu,5,110.12,,,,,,,,,,,,,550.6000,409.6716,2.4000,19.5000,78.2344,40.7940,0.00304,0.00912,0.0304,0.12
r_231,Anthracite Graphitisation,eaf,Electric Arc Furnace,TRUE,Carbon,,,5,1162,441,50,recipe,160,coal,45,0.5727,,,,,,,,,,,,,,,,graphite,6,12.6876,,,,,,,,,,,,,76.1256,25.7715,19.2000,5.0000,9.0744,17.0797,0.00304,0.00912,0.0304,0.12
r_232,Bauxite Carbochlorination,furnace,Furnace,TRUE,Aluminium Smelting,,,3,851,319,50,recipe,180,bauxite_ore,20,1.6872,graphite,3,12.6876,chlorine,20,1.3964,,,,,,,,,,aluminium,20,7.6177,,,,,,,,,,,,,152.3540,99.7348,21.6000,3.0000,7.0163,21.0029,0.00304,0.00912,0.0304,0.12
